,Age,Diet,Died
1246,0-34,Low,False
1247,0-34,Low,False
1248,0-34,Low,False
1249,0-34,Low,False
1250,0-34,Low,False
1251,0-34,Low,False
1252,0-34,Low,False
1253,0-34,Low,False
1254,0-34,Low,False
1255,0-34,Low,False
1256,0-34,Low,False
1257,0-34,Low,False
1258,0-34,Low,False
1259,0-34,Low,False
1260,0-34,Low,False
1261,0-34,Low,False
1262,0-34,Low,False
1263,0-34,Low,False
1264,0-34,Low,False
1265,0-34,Low,False
1266,0-34,Low,False
1267,0-34,Low,False
1268,0-34,Low,False
1269,0-34,Low,False
1270,0-34,Low,False
1271,0-34,Low,False
1272,0-34,Low,False
1273,0-34,Low,False
1274,0-34,Low,False
1275,0-34,Low,False
1276,0-34,Low,False
1277,0-34,Low,False
1278,0-34,Low,False
1279,0-34,Low,False
1280,0-34,Low,False
1281,0-34,Low,False
1282,0-34,Low,False
1283,0-34,Low,False
1284,0-34,Low,False
1285,0-34,Low,False
1286,0-34,Low,False
1287,0-34,Low,False
1288,0-34,Low,False
1289,0-34,Low,False
1290,0-34,Low,False
1291,0-34,Low,False
1292,0-34,Low,False
1293,0-34,Low,False
1294,0-34,Low,False
1295,0-34,Low,False
1296,0-34,Low,False
1297,0-34,Low,False
1298,0-34,Low,False
1299,0-34,Low,False
1300,0-34,Low,False
1301,0-34,Low,False
1302,0-34,Low,False
1303,0-34,Low,False
1304,0-34,Low,False
1305,0-34,Low,False
1306,0-34,Low,False
1307,0-34,Low,False
1308,0-34,Low,False
1309,0-34,Low,False
1310,0-34,Low,False
1311,0-34,Low,False
1312,0-34,Low,False
1313,0-34,Low,False
1314,0-34,Low,False
1315,0-34,Low,False
1316,0-34,Low,False
1317,0-34,Low,False
1318,0-34,Low,False
1319,0-34,Low,False
1320,0-34,Low,False
1321,0-34,Low,False
1322,0-34,Low,False
1323,0-34,Low,False
1324,0-34,Low,False
1325,0-34,Low,False
1326,0-34,Low,False
1327,0-34,Low,False
1328,0-34,Low,False
1329,0-34,Low,False
1330,0-34,Low,False
1331,0-34,Low,False
1332,0-34,Low,False
1333,0-34,Low,False
1334,0-34,Low,False
1335,0-34,Low,False
1336,0-34,Low,False
1337,0-34,Low,False
1338,0-34,Low,False
1339,0-34,Low,False
1340,0-34,Low,False
1341,0-34,Low,False
1342,0-34,Low,False
1343,0-34,Low,False
1344,0-34,Low,False
1345,0-34,Low,False
1346,0-34,Low,False
1347,0-34,Low,False
1348,0-34,Low,False
1349,0-34,Low,False
1350,0-34,Low,False
1351,0-34,Low,False
1352,0-34,Low,False
1353,0-34,Low,False
1354,0-34,Low,False
1355,0-34,Low,False
1356,0-34,Low,False
1357,0-34,Low,False
1358,0-34,Low,False
1359,0-34,Low,False
1360,0-34,Low,False
1361,0-34,Low,False
1362,0-34,Low,False
1363,0-34,Low,False
1364,0-34,Low,False
1365,0-34,Low,False
1366,0-34,Low,False
1367,35-44,Low,True
1368,35-44,Low,True
1369,35-44,Low,True
1370,35-44,Low,False
1371,35-44,Low,False
1372,35-44,Low,False
1373,35-44,Low,False
1374,35-44,Low,False
1375,35-44,Low,False
1376,35-44,Low,False
1377,35-44,Low,False
1378,35-44,Low,False
1379,35-44,Low,False
1380,35-44,Low,False
1381,35-44,Low,False
1382,35-44,Low,False
1383,35-44,Low,False
1384,35-44,Low,False
1385,35-44,Low,False
1386,35-44,Low,False
1387,35-44,Low,False
1388,35-44,Low,False
1389,35-44,Low,False
1390,35-44,Low,False
1391,35-44,Low,False
1392,35-44,Low,False
1393,35-44,Low,False
1394,35-44,Low,False
1395,35-44,Low,False
1396,35-44,Low,False
1397,35-44,Low,False
1398,35-44,Low,False
1399,35-44,Low,False
1400,35-44,Low,False
1401,35-44,Low,False
1402,35-44,Low,False
1403,35-44,Low,False
1404,35-44,Low,False
1405,35-44,Low,False
1406,35-44,Low,False
1407,35-44,Low,False
1408,35-44,Low,False
1409,35-44,Low,False
1410,35-44,Low,False
1411,35-44,Low,False
1412,35-44,Low,False
1413,35-44,Low,False
1414,35-44,Low,False
1415,35-44,Low,False
1416,35-44,Low,False
1417,35-44,Low,False
1418,35-44,Low,False
1419,35-44,Low,False
1420,35-44,Low,False
1421,35-44,Low,False
1422,35-44,Low,False
1423,35-44,Low,False
1424,35-44,Low,False
1425,35-44,Low,False
1426,35-44,Low,False
1427,35-44,Low,False
1428,35-44,Low,False
1429,35-44,Low,False
1430,35-44,Low,False
1431,35-44,Low,False
1432,35-44,Low,False
1433,35-44,Low,False
1434,35-44,Low,False
1435,35-44,Low,False
1436,35-44,Low,False
1437,35-44,Low,False
1438,35-44,Low,False
1439,35-44,Low,False
1440,35-44,Low,False
1441,35-44,Low,False
1442,35-44,Low,False
1443,35-44,Low,False
1444,35-44,Low,False
1445,35-44,Low,False
1446,35-44,Low,False
1447,35-44,Low,False
1448,35-44,Low,False
1449,35-44,Low,False
1450,35-44,Low,False
1451,35-44,Low,False
1452,35-44,Low,False
1453,35-44,Low,False
1454,35-44,Low,False
1455,35-44,Low,False
1456,35-44,Low,False
1457,35-44,Low,False
1458,35-44,Low,False
1459,35-44,Low,False
1460,35-44,Low,False
1461,35-44,Low,False
1462,35-44,Low,False
1463,35-44,Low,False
1464,35-44,Low,False
1465,35-44,Low,False
1466,35-44,Low,False
1467,35-44,Low,False
1468,35-44,Low,False
1469,35-44,Low,False
1470,35-44,Low,False
1471,35-44,Low,False
1472,35-44,Low,False
1473,35-44,Low,False
1474,35-44,Low,False
1475,35-44,Low,False
1476,35-44,Low,False
1477,35-44,Low,False
1478,35-44,Low,False
1479,35-44,Low,False
1480,35-44,Low,False
1481,35-44,Low,False
1482,35-44,Low,False
1483,35-44,Low,False
1484,35-44,Low,False
1485,35-44,Low,False
1486,35-44,Low,False
1487,35-44,Low,False
1488,35-44,Low,False
1489,35-44,Low,False
1490,35-44,Low,False
1491,35-44,Low,False
1492,35-44,Low,False
1493,35-44,Low,False
1494,35-44,Low,False
1495,35-44,Low,False
1496,35-44,Low,False
1497,35-44,Low,False
1498,35-44,Low,False
1499,35-44,Low,False
1500,35-44,Low,False
1501,35-44,Low,False
1502,35-44,Low,False
1503,35-44,Low,False
1504,35-44,Low,False
1505,35-44,Low,False
1506,35-44,Low,False
1507,35-44,Low,False
1508,35-44,Low,False
1509,35-44,Low,False
1510,35-44,Low,False
1511,35-44,Low,False
1512,35-44,Low,False
1513,35-44,Low,False
1514,35-44,Low,False
1515,35-44,Low,False
1516,35-44,Low,False
1517,35-44,Low,False
1518,35-44,Low,False
1519,35-44,Low,False
1520,35-44,Low,False
1521,35-44,Low,False
1522,35-44,Low,False
1523,35-44,Low,False
1524,35-44,Low,False
1525,35-44,Low,False
1526,35-44,Low,False
1527,35-44,Low,False
1528,35-44,Low,False
1529,35-44,Low,False
1530,35-44,Low,False
1531,35-44,Low,False
1532,35-44,Low,False
1533,35-44,Low,False
1534,35-44,Low,False
1535,35-44,Low,False
1536,35-44,Low,False
1537,35-44,Low,False
1538,35-44,Low,False
1539,35-44,Low,False
1540,35-44,Low,False
1541,35-44,Low,False
1542,35-44,Low,False
1543,35-44,Low,False
1544,35-44,Low,False
1545,35-44,Low,False
1546,35-44,Low,False
1547,35-44,Low,False
1548,35-44,Low,False
1549,35-44,Low,False
1550,35-44,Low,False
1551,35-44,Low,False
1552,35-44,Low,False
1553,35-44,Low,False
1554,35-44,Low,False
1555,35-44,Low,False
1556,35-44,Low,False
1557,35-44,Low,False
1558,35-44,Low,False
1559,35-44,Low,False
1560,35-44,Low,False
1561,35-44,Low,False
1562,35-44,Low,False
1563,35-44,Low,False
1564,35-44,Low,False
1565,35-44,Low,False
1566,35-44,Low,False
1567,35-44,Low,False
1568,35-44,Low,False
1569,35-44,Low,False
1570,35-44,Low,False
1571,35-44,Low,False
1572,35-44,Low,False
1573,35-44,Low,False
1574,35-44,Low,False
1575,35-44,Low,False
1576,35-44,Low,False
1577,35-44,Low,False
1578,35-44,Low,False
1579,35-44,Low,False
1580,35-44,Low,False
1581,35-44,Low,False
1582,35-44,Low,False
1583,35-44,Low,False
1584,35-44,Low,False
1585,35-44,Low,False
1586,35-44,Low,False
1587,35-44,Low,False
1588,35-44,Low,False
1589,35-44,Low,False
1590,35-44,Low,False
1591,35-44,Low,False
1592,35-44,Low,False
1593,35-44,Low,False
1594,35-44,Low,False
1595,35-44,Low,False
1596,35-44,Low,False
1597,35-44,Low,False
1598,35-44,Low,False
1599,35-44,Low,False
1600,35-44,Low,False
1601,35-44,Low,False
1602,35-44,Low,False
1603,35-44,Low,False
1604,35-44,Low,False
1605,35-44,Low,False
1606,35-44,Low,False
1607,35-44,Low,False
1608,35-44,Low,False
1609,35-44,Low,False
1610,35-44,Low,False
1611,35-44,Low,False
1612,35-44,Low,False
1613,35-44,Low,False
1614,35-44,Low,False
1615,35-44,Low,False
1616,35-44,Low,False
1617,35-44,Low,False
1618,35-44,Low,False
1619,35-44,Low,False
1620,35-44,Low,False
1621,35-44,Low,False
1622,35-44,Low,False
1623,35-44,Low,False
1624,35-44,Low,False
1625,35-44,Low,False
1626,35-44,Low,False
1627,35-44,Low,False
1628,35-44,Low,False
1629,35-44,Low,False
1630,35-44,Low,False
1631,35-44,Low,False
1632,35-44,Low,False
1633,35-44,Low,False
1634,35-44,Low,False
1635,35-44,Low,False
1636,35-44,Low,False
1637,35-44,Low,False
1638,35-44,Low,False
1639,35-44,Low,False
1640,35-44,Low,False
1641,35-44,Low,False
1642,35-44,Low,False
1643,35-44,Low,False
1644,35-44,Low,False
1645,35-44,Low,False
1646,35-44,Low,False
1647,35-44,Low,False
1648,35-44,Low,False
1649,35-44,Low,False
1650,35-44,Low,False
1651,35-44,Low,False
1652,35-44,Low,False
1653,35-44,Low,False
1654,35-44,Low,False
1655,35-44,Low,False
1656,35-44,Low,False
1657,35-44,Low,False
1658,35-44,Low,False
1659,35-44,Low,False
1660,35-44,Low,False
1661,35-44,Low,False
1662,35-44,Low,False
1663,35-44,Low,False
1664,35-44,Low,False
1665,35-44,Low,False
1666,35-44,Low,False
1667,35-44,Low,False
1668,35-44,Low,False
1669,35-44,Low,False
1670,35-44,Low,False
1671,35-44,Low,False
1672,35-44,Low,False
1673,35-44,Low,False
1674,35-44,Low,False
1675,35-44,Low,False
1676,35-44,Low,False
1677,35-44,Low,False
1678,35-44,Low,False
1679,35-44,Low,False
1680,35-44,Low,False
1681,35-44,Low,False
1682,35-44,Low,False
1683,35-44,Low,False
1684,35-44,Low,False
1685,35-44,Low,False
1686,35-44,Low,False
1687,35-44,Low,False
1688,35-44,Low,False
1689,35-44,Low,False
1690,35-44,Low,False
1691,35-44,Low,False
1692,35-44,Low,False
1693,35-44,Low,False
1694,35-44,Low,False
1695,35-44,Low,False
1696,35-44,Low,False
1697,35-44,Low,False
1698,35-44,Low,False
1699,35-44,Low,False
1700,35-44,Low,False
1701,35-44,Low,False
1702,35-44,Low,False
1703,35-44,Low,False
1704,35-44,Low,False
1705,35-44,Low,False
1706,35-44,Low,False
1707,35-44,Low,False
1708,35-44,Low,False
1709,35-44,Low,False
1710,35-44,Low,False
1711,35-44,Low,False
1712,35-44,Low,False
1713,35-44,Low,False
1714,35-44,Low,False
1715,35-44,Low,False
1716,35-44,Low,False
1717,35-44,Low,False
1718,35-44,Low,False
1719,35-44,Low,False
1720,35-44,Low,False
1721,35-44,Low,False
1722,35-44,Low,False
1723,35-44,Low,False
1724,35-44,Low,False
1725,35-44,Low,False
1726,35-44,Low,False
1727,35-44,Low,False
1728,35-44,Low,False
1729,35-44,Low,False
1730,35-44,Low,False
1731,35-44,Low,False
1732,35-44,Low,False
1733,35-44,Low,False
1734,35-44,Low,False
1735,35-44,Low,False
1736,35-44,Low,False
1737,35-44,Low,False
1738,35-44,Low,False
1739,35-44,Low,False
1740,35-44,Low,False
1741,35-44,Low,False
1742,35-44,Low,False
1743,35-44,Low,False
1744,35-44,Low,False
1745,35-44,Low,False
1746,35-44,Low,False
1747,35-44,Low,False
1748,35-44,Low,False
1749,35-44,Low,False
1750,35-44,Low,False
1751,35-44,Low,False
1752,35-44,Low,False
1753,35-44,Low,False
1754,35-44,Low,False
1755,35-44,Low,False
1756,35-44,Low,False
1757,35-44,Low,False
1758,35-44,Low,False
1759,35-44,Low,False
1760,35-44,Low,False
1761,35-44,Low,False
1762,35-44,Low,False
1763,35-44,Low,False
1764,35-44,Low,False
1765,35-44,Low,False
1766,35-44,Low,False
1767,35-44,Low,False
1768,35-44,Low,False
1769,35-44,Low,False
1770,35-44,Low,False
1771,35-44,Low,False
1772,35-44,Low,False
1773,35-44,Low,False
1774,35-44,Low,False
1775,35-44,Low,False
1776,35-44,Low,False
1777,35-44,Low,False
1778,35-44,Low,False
1779,35-44,Low,False
1780,35-44,Low,False
1781,35-44,Low,False
1782,35-44,Low,False
1783,35-44,Low,False
1784,35-44,Low,False
1785,35-44,Low,False
1786,35-44,Low,False
1787,35-44,Low,False
1788,35-44,Low,False
1789,35-44,Low,False
1790,35-44,Low,False
1791,35-44,Low,False
1792,35-44,Low,False
1793,35-44,Low,False
1794,35-44,Low,False
1795,35-44,Low,False
1796,35-44,Low,False
1797,35-44,Low,False
1798,35-44,Low,False
1799,35-44,Low,False
1800,35-44,Low,False
1801,35-44,Low,False
1802,35-44,Low,False
1803,35-44,Low,False
1804,35-44,Low,False
1805,35-44,Low,False
1806,35-44,Low,False
1807,35-44,Low,False
1808,35-44,Low,False
1809,35-44,Low,False
1810,35-44,Low,False
1811,35-44,Low,False
1812,35-44,Low,False
1813,35-44,Low,False
1814,35-44,Low,False
1815,35-44,Low,False
1816,35-44,Low,False
1817,35-44,Low,False
1818,35-44,Low,False
1819,35-44,Low,False
1820,35-44,Low,False
1821,35-44,Low,False
1822,35-44,Low,False
1823,35-44,Low,False
1824,35-44,Low,False
1825,35-44,Low,False
1826,35-44,Low,False
1827,35-44,Low,False
1828,35-44,Low,False
1829,35-44,Low,False
1830,35-44,Low,False
1831,35-44,Low,False
1832,35-44,Low,False
1833,35-44,Low,False
1834,35-44,Low,False
1835,35-44,Low,False
1836,35-44,Low,False
1837,35-44,Low,False
1838,35-44,Low,False
1839,35-44,Low,False
1840,35-44,Low,False
1841,35-44,Low,False
1842,35-44,Low,False
1843,35-44,Low,False
1844,35-44,Low,False
1845,35-44,Low,False
1846,35-44,Low,False
1847,35-44,Low,False
1848,35-44,Low,False
1849,35-44,Low,False
1850,35-44,Low,False
1851,35-44,Low,False
1852,35-44,Low,False
1853,35-44,Low,False
1854,35-44,Low,False
1855,35-44,Low,False
1856,35-44,Low,False
1857,35-44,Low,False
1858,35-44,Low,False
1859,35-44,Low,False
1860,35-44,Low,False
1861,35-44,Low,False
1862,35-44,Low,False
1863,35-44,Low,False
1864,35-44,Low,False
1865,35-44,Low,False
1866,35-44,Low,False
1867,35-44,Low,False
1868,35-44,Low,False
1869,35-44,Low,False
1870,35-44,Low,False
1871,35-44,Low,False
1872,35-44,Low,False
1873,35-44,Low,False
1874,35-44,Low,False
1875,35-44,Low,False
1876,35-44,Low,False
1877,35-44,Low,False
1878,35-44,Low,False
1879,35-44,Low,False
1880,35-44,Low,False
1881,35-44,Low,False
1882,35-44,Low,False
1883,35-44,Low,False
1884,35-44,Low,False
1885,35-44,Low,False
1886,35-44,Low,False
1887,35-44,Low,False
1888,35-44,Low,False
1889,35-44,Low,False
1890,35-44,Low,False
1891,35-44,Low,False
1892,35-44,Low,False
1893,35-44,Low,False
1894,35-44,Low,False
1895,35-44,Low,False
1896,35-44,Low,False
1897,35-44,Low,False
1898,35-44,Low,False
1899,35-44,Low,False
1900,35-44,Low,False
1901,35-44,Low,False
1902,35-44,Low,False
1903,35-44,Low,False
1904,35-44,Low,False
1905,35-44,Low,False
1906,35-44,Low,False
1907,35-44,Low,False
1908,35-44,Low,False
1909,35-44,Low,False
1910,35-44,Low,False
1911,35-44,Low,False
1912,35-44,Low,False
1913,35-44,Low,False
1914,35-44,Low,False
1915,35-44,Low,False
1916,35-44,Low,False
1917,35-44,Low,False
1918,35-44,Low,False
1919,35-44,Low,False
1920,35-44,Low,False
1921,35-44,Low,False
1922,35-44,Low,False
1923,35-44,Low,False
1924,35-44,Low,False
1925,35-44,Low,False
1926,35-44,Low,False
1927,35-44,Low,False
1928,35-44,Low,False
1929,35-44,Low,False
1930,35-44,Low,False
1931,35-44,Low,False
1932,35-44,Low,False
1933,35-44,Low,False
1934,35-44,Low,False
1935,35-44,Low,False
1936,35-44,Low,False
1937,35-44,Low,False
1938,35-44,Low,False
1939,35-44,Low,False
1940,35-44,Low,False
1941,35-44,Low,False
1942,35-44,Low,False
1943,35-44,Low,False
1944,35-44,Low,False
1945,35-44,Low,False
1946,35-44,Low,False
1947,35-44,Low,False
1948,35-44,Low,False
1949,35-44,Low,False
1950,35-44,Low,False
1951,35-44,Low,False
1952,35-44,Low,False
1953,35-44,Low,False
1954,35-44,Low,False
1955,35-44,Low,False
1956,35-44,Low,False
1957,35-44,Low,False
1958,35-44,Low,False
1959,35-44,Low,False
1960,35-44,Low,False
1961,35-44,Low,False
1962,35-44,Low,False
1963,35-44,Low,False
1964,35-44,Low,False
1965,35-44,Low,False
1966,35-44,Low,False
1967,35-44,Low,False
1968,35-44,Low,False
1969,35-44,Low,False
1970,35-44,Low,False
1971,35-44,Low,False
1972,35-44,Low,False
1973,35-44,Low,False
1974,35-44,Low,False
1975,35-44,Low,False
1976,35-44,Low,False
1977,35-44,Low,False
1978,35-44,Low,False
1979,35-44,Low,False
1980,35-44,Low,False
1981,35-44,Low,False
1982,35-44,Low,False
1983,35-44,Low,False
1984,35-44,Low,False
1985,35-44,Low,False
1986,35-44,Low,False
1987,35-44,Low,False
1988,35-44,Low,False
1989,35-44,Low,False
1990,35-44,Low,False
1991,35-44,Low,False
1992,35-44,Low,False
1993,35-44,Low,False
1994,35-44,Low,False
1995,35-44,Low,False
1996,35-44,Low,False
1997,35-44,Low,False
1998,35-44,Low,False
1999,35-44,Low,False
2000,35-44,Low,False
2001,35-44,Low,False
2002,35-44,Low,False
2003,35-44,Low,False
2004,35-44,Low,False
2005,35-44,Low,False
2006,35-44,Low,False
2007,35-44,Low,False
2008,35-44,Low,False
2009,35-44,Low,False
2010,35-44,Low,False
2011,35-44,Low,False
2012,35-44,Low,False
2013,35-44,Low,False
2014,35-44,Low,False
2015,35-44,Low,False
2016,35-44,Low,False
2017,35-44,Low,False
2018,35-44,Low,False
2019,35-44,Low,False
2020,35-44,Low,False
2021,35-44,Low,False
2022,35-44,Low,False
2023,35-44,Low,False
2024,35-44,Low,False
2025,35-44,Low,False
2026,35-44,Low,False
2027,35-44,Low,False
2028,35-44,Low,False
2029,35-44,Low,False
2030,35-44,Low,False
2031,35-44,Low,False
2032,35-44,Low,False
2033,35-44,Low,False
2034,35-44,Low,False
2035,35-44,Low,False
2036,35-44,Low,False
2037,35-44,Low,False
2038,35-44,Low,False
2039,35-44,Low,False
2040,35-44,Low,False
2041,35-44,Low,False
2042,35-44,Low,False
2043,35-44,Low,False
2044,35-44,Low,False
2045,35-44,Low,False
2046,35-44,Low,False
2047,35-44,Low,False
2048,35-44,Low,False
2049,35-44,Low,False
2050,35-44,Low,False
2051,35-44,Low,False
2052,35-44,Low,False
2053,35-44,Low,False
2054,35-44,Low,False
2055,35-44,Low,False
2056,35-44,Low,False
2057,35-44,Low,False
2058,35-44,Low,False
2059,35-44,Low,False
2060,35-44,Low,False
2061,35-44,Low,False
2062,35-44,Low,False
2063,35-44,Low,False
2064,35-44,Low,False
2065,35-44,Low,False
2066,35-44,Low,False
2067,35-44,Low,False
2068,35-44,Low,False
2069,35-44,Low,False
2070,35-44,Low,False
2071,35-44,Low,False
2072,35-44,Low,False
2073,35-44,Low,False
2074,35-44,Low,False
2075,35-44,Low,False
2076,35-44,Low,False
2077,35-44,Low,False
2078,35-44,Low,False
2079,35-44,Low,False
2080,35-44,Low,False
2081,35-44,Low,False
2082,35-44,Low,False
2083,35-44,Low,False
2084,35-44,Low,False
2085,35-44,Low,False
2086,35-44,Low,False
2087,35-44,Low,False
2088,35-44,Low,False
2089,35-44,Low,False
2090,35-44,Low,False
2091,35-44,Low,False
2092,35-44,Low,False
2093,35-44,Low,False
2094,35-44,Low,False
2095,45-54,Low,True
2096,45-54,Low,True
2097,45-54,Low,True
2098,45-54,Low,True
2099,45-54,Low,True
2100,45-54,Low,True
2101,45-54,Low,True
2102,45-54,Low,True
2103,45-54,Low,True
2104,45-54,Low,True
2105,45-54,Low,True
2106,45-54,Low,True
2107,45-54,Low,True
2108,45-54,Low,True
2109,45-54,Low,False
2110,45-54,Low,False
2111,45-54,Low,False
2112,45-54,Low,False
2113,45-54,Low,False
2114,45-54,Low,False
2115,45-54,Low,False
2116,45-54,Low,False
2117,45-54,Low,False
2118,45-54,Low,False
2119,45-54,Low,False
2120,45-54,Low,False
2121,45-54,Low,False
2122,45-54,Low,False
2123,45-54,Low,False
2124,45-54,Low,False
2125,45-54,Low,False
2126,45-54,Low,False
2127,45-54,Low,False
2128,45-54,Low,False
2129,45-54,Low,False
2130,45-54,Low,False
2131,45-54,Low,False
2132,45-54,Low,False
2133,45-54,Low,False
2134,45-54,Low,False
2135,45-54,Low,False
2136,45-54,Low,False
2137,45-54,Low,False
2138,45-54,Low,False
2139,45-54,Low,False
2140,45-54,Low,False
2141,45-54,Low,False
2142,45-54,Low,False
2143,45-54,Low,False
2144,45-54,Low,False
2145,45-54,Low,False
2146,45-54,Low,False
2147,45-54,Low,False
2148,45-54,Low,False
2149,45-54,Low,False
2150,45-54,Low,False
2151,45-54,Low,False
2152,45-54,Low,False
2153,45-54,Low,False
2154,45-54,Low,False
2155,45-54,Low,False
2156,45-54,Low,False
2157,45-54,Low,False
2158,45-54,Low,False
2159,45-54,Low,False
2160,45-54,Low,False
2161,45-54,Low,False
2162,45-54,Low,False
2163,45-54,Low,False
2164,45-54,Low,False
2165,45-54,Low,False
2166,45-54,Low,False
2167,45-54,Low,False
2168,45-54,Low,False
2169,45-54,Low,False
2170,45-54,Low,False
2171,45-54,Low,False
2172,45-54,Low,False
2173,45-54,Low,False
2174,45-54,Low,False
2175,45-54,Low,False
2176,45-54,Low,False
2177,45-54,Low,False
2178,45-54,Low,False
2179,45-54,Low,False
2180,45-54,Low,False
2181,45-54,Low,False
2182,45-54,Low,False
2183,45-54,Low,False
2184,45-54,Low,False
2185,45-54,Low,False
2186,45-54,Low,False
2187,45-54,Low,False
2188,45-54,Low,False
2189,45-54,Low,False
2190,45-54,Low,False
2191,45-54,Low,False
2192,45-54,Low,False
2193,45-54,Low,False
2194,45-54,Low,False
2195,45-54,Low,False
2196,45-54,Low,False
2197,45-54,Low,False
2198,45-54,Low,False
2199,45-54,Low,False
2200,45-54,Low,False
2201,45-54,Low,False
2202,45-54,Low,False
2203,45-54,Low,False
2204,45-54,Low,False
2205,45-54,Low,False
2206,45-54,Low,False
2207,45-54,Low,False
2208,45-54,Low,False
2209,45-54,Low,False
2210,45-54,Low,False
2211,45-54,Low,False
2212,45-54,Low,False
2213,45-54,Low,False
2214,45-54,Low,False
2215,45-54,Low,False
2216,45-54,Low,False
2217,45-54,Low,False
2218,45-54,Low,False
2219,45-54,Low,False
2220,45-54,Low,False
2221,45-54,Low,False
2222,45-54,Low,False
2223,45-54,Low,False
2224,45-54,Low,False
2225,45-54,Low,False
2226,45-54,Low,False
2227,45-54,Low,False
2228,45-54,Low,False
2229,45-54,Low,False
2230,45-54,Low,False
2231,45-54,Low,False
2232,45-54,Low,False
2233,45-54,Low,False
2234,45-54,Low,False
2235,45-54,Low,False
2236,45-54,Low,False
2237,45-54,Low,False
2238,45-54,Low,False
2239,45-54,Low,False
2240,45-54,Low,False
2241,45-54,Low,False
2242,45-54,Low,False
2243,45-54,Low,False
2244,45-54,Low,False
2245,45-54,Low,False
2246,45-54,Low,False
2247,45-54,Low,False
2248,45-54,Low,False
2249,45-54,Low,False
2250,45-54,Low,False
2251,45-54,Low,False
2252,45-54,Low,False
2253,45-54,Low,False
2254,45-54,Low,False
2255,45-54,Low,False
2256,45-54,Low,False
2257,45-54,Low,False
2258,45-54,Low,False
2259,45-54,Low,False
2260,45-54,Low,False
2261,45-54,Low,False
